SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE,price_per_sq_ft
Past Sale,Condo/Coop,8300 Oceanview Ter #306,San Francisco,CA,94132,499000,1,1,Ingleside Heights,745,,2002,1,,,Sold,,,,,479000,2015-11-23,510000,http://www.redfin.com/CA/San-Francisco/8300-Ocean-View-Ter-94132/unit-306/home/1809183,San Francisco Association of Realtors (SFARMLS),437010,Berkshire Hathaway HomeServices California Realty,N,Y,37.710275,-122.4674343,false,685
Past Sale,Condo/Coop,8200 Oceanview #204,San Francisco,CA,94132,449000,1,1,Ingleside Heights,688,,,1,,,Sold,,,,,449000,2016-01-06,510000,http://www.redfin.com/CA/San-Francisco/8200-Ocean-View-Ter-94132/unit-204/home/2022822,San Francisco Association of Realtors (SFARMLS),439872,Zephyr Real Estate,N,Y,37.7102501,-122.4674941,false,741
Past Sale,Condo/Coop,8200 Ocean View Ter Apt 310,San Francisco,CA,94132,,2,2,94132,969,,2002,,,,,,,,,,2016-01-29,658000,http://www.redfin.com/CA/San-Francisco/8200-Ocean-View-Ter-94132/unit-310/home/1552860,,,,N,Y,37.7102501,-122.4674941,,679
Past Sale,Condo/Coop,109 Lake Merced Hills Dr Unit 1E,San Francisco,CA,94132,649000,2,2,Lake Shore,1272,,1975,1,,,Sold,,,,,649000,2016-02-22,700000,http://www.redfin.com/CA/San-Francisco/109-S-Lake-Merced-Hls-94132/unit-1E/home/1142954,San Francisco Association of Realtors (SFARMLS),440795,BHG Mason-McDuffie Real Estate,N,Y,37.7100579,-122.483627,false,550
Past Sale,Condo/Coop,8200 Oceanview Ter #414,San Francisco,CA,94132,499000,1,1,Ingleside Heights,745,,2002,1,,,Sold,,,,,499000,2016-02-19,521595,http://www.redfin.com/CA/San-Francisco/8200-Ocean-View-Ter-94132/unit-414/home/2006333,San Francisco Association of Realtors (SFARMLS),441941,Paragon Real Estate Group,N,Y,37.7102501,-122.4674941,false,700
Past Sale,Condo/Coop,8400 Oceanview Ter #412,San Francisco,CA,94132,499000,1,1,Ingleside Heights,667,,2002,1,,,Sold,,,,,499000,2016-03-25,560000,http://www.redfin.com/CA/San-Francisco/8400-Ocean-View-Ter-94132/unit-412/home/1170437,San Francisco Association of Realtors (SFARMLS),442298,Climb Real Estate,N,Y,37.7097571,-122.4683035,false,840
Past Sale,Condo/Coop,109 Lake Merced Hls Unit 2E,San Francisco,CA,94132,595000,2,2,Lake Shore,1242,,1975,1,,,Sold,,,,,595000,2016-04-06,750000,http://www.redfin.com/CA/San-Francisco/109-S-Lake-Merced-Hls-94132/unit-2E/home/1736963,San Francisco Association of Realtors (SFARMLS),442281,Zephyr Real Estate,N,Y,37.7100579,-122.483627,false,604
Past Sale,Condo/Coop,8400 Oceanview Ter #206,San Francisco,CA,94132,548000,1,1,Ingleside Heights,784,,2002,1,,,Sold,,,,2016-03-01,578000,2016-04-13,578000,http://www.redfin.com/CA/San-Francisco/8400-Ocean-View-Ter-94132/unit-206/home/1347120,San Francisco Association of Realtors (SFARMLS),442280,Century 21 Realty Alliance Fine Homes and Estates,N,Y,37.7097571,-122.4683035,false,737
Past Sale,Condo/Coop,8300 Oceanview Ter #215,SAN FRANCISCO,CA,94132,629000,2,2,SAN FRANCISCO,950,325629,2002,1,Garage,,Sold,,,,,629000,2016-05-06,620000,http://www.redfin.com/CA/San-Francisco/8300-Ocean-View-Ter-94132/unit-215/home/1057634,MLSListings Inc. (MLSLI),ML81565684,Barbagelata Real Estate,N,Y,37.710275,-122.4674343,false,653
Past Sale,Condo/Coop,109 Lake Merced Hls Unit 2D,San Francisco,CA,94132,695000,2,2,Lake Shore,,,,1,,,Sold,,,,,695000,2016-05-23,840000,http://www.redfin.com/CA/San-Francisco/109-S-Lake-Merced-Hls-94132/unit-2D/home/107228769,San Francisco Association of Realtors (SFARMLS),446859,Zephyr Real Estate,N,Y,37.7100579,-122.483627,false,
Past Sale,Condo/Coop,8300 Ocean View Ter Apt 404,San Francisco,CA,94132,,2,2,94132,1021,,2002,,,,,,,,,,2016-05-10,635000,http://www.redfin.com/CA/San-Francisco/8300-Ocean-View-Ter-94132/unit-404/home/1600290,,,,N,Y,37.710275,-122.4674343,,622
Past Sale,Condo/Coop,109 S Lake Merced Hls #2,San Francisco,CA,94132,,,2,94132,1384,,1975,,,,,,,,,,2016-05-25,840000,http://www.redfin.com/CA/San-Francisco/109-S-Lake-Merced-Hls-94132/unit-2/home/1802923,,,,N,Y,37.7100579,-122.483627,,607
Past Sale,Condo/Coop,8200 Oceanview Ter #110,San Francisco,CA,94132,599000,2,2,Ingleside Heights,950,,2003,1,,,Sold,,,,2016-03-01,625000000,2016-06-17,590000,http://www.redfin.com/CA/San-Francisco/8200-Ocean-View-Ter-94132/unit-110/home/870464,San Francisco Association of Realtors (SFARMLS),441224,Zephyr Real Estate,N,Y,37.7102501,-122.4674941,false,621
Past Sale,Single Family Residential,1027 Ingerson Ave,San Francisco,CA,94124,,3,2,94124,1430,,1929,,,,,,,,,,2015-11-13,375000,http://www.redfin.com/CA/San-Francisco/1027-Ingerson-Ave-94124/home/1835307,,,,N,Y,37.719206,-122.393725,,262
Past Sale,Single Family Residential,50 Ankeny St,SAN FRANCISCO,CA,94134,950000,3,3,SAN FRANCISCO,2264,3162,1976,2,Garage,,Sold,,,,,950000,2015-12-07,980000,http://www.redfin.com/CA/San-Francisco/50-Ankeny-St-94134/home/1696240,MLSListings Inc. (MLSLI),ML81516188,"Nu Level Realty, Inc.",N,Y,37.7190929,-122.404089,false,433
Past Sale,Single Family Residential,367 Vernon St,San Francisco,CA,94132,899000,4,3,Merced Heights,1712,2495,1937,1,Garage,,Sold,,,,,899000,2016-01-15,1300000,http://www.redfin.com/CA/San-Francisco/367-Vernon-St-94132/home/1440674,San Francisco Association of Realtors (SFARMLS),439900,BHG J.F. Finnegan Realtors,N,Y,37.719099,-122.468325,false,759
Past Sale,Single Family Residential,666 Head St,SAN FRANCISCO,CA,94132,749000,2,1.5,SAN FRANCISCO,1100,2495,1948,1,Garage,,Sold,,,,,749000,2016-03-08,864000,http://www.redfin.com/CA/San-Francisco/666-Head-St-94132/home/1647930,MLSListings Inc. (MLSLI),ML81547250,Century 21 Alliance Fine Homes and Estates,N,Y,37.719126,-122.464176,false,785
Past Sale,Single Family Residential,590 Vienna St,San Francisco,CA,94112,1095000,4,4,Excelsior,2159,2495,1928,1,Garage,,Sold,,,,,1095000,2016-04-27,1438000,http://www.redfin.com/CA/San-Francisco/590-Vienna-St-94112/home/1614429,San Francisco Association of Realtors (SFARMLS),442809,Century 21 Realty Alliance Fine Homes and Estates,N,Y,37.7192,-122.431714,false,666
Past Sale,Multi-Family (2-4 Unit),42 Lakeview Ave,San Francisco,CA,94112,914000,,,Ingleside,2500,2500,1909,1,,,Sold,,,,,845000,2016-02-26,870000,http://www.redfin.com/CA/San-Francisco/42-Lakeview-Ave-94112/home/40143369,San Francisco Association of Realtors (SFARMLS),439285,Saxe Real Estate,N,Y,37.716712,-122.45087,false,348
Past Sale,Unknown,152 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2015-11-04,1177000,http://www.redfin.com/CA/San-Francisco/152-Summit-Way-94132/home/103688057,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Single Family Residential,265 Minerva St,San Francisco,CA,94112,699999,2,1,Oceanview,967,3123,1940,1,Garage,,Sold,,,,,699999,2015-11-12,659000,http://www.redfin.com/CA/San-Francisco/265-Minerva-St-94112/home/1869713,San Francisco Association of Realtors (SFARMLS),436679,,N,Y,37.715491,-122.461202,false,681
Past Sale,Townhouse,111 Summit Way,San Francisco,CA,94132,1295000,3,2.5,Stonestown,2133,,2015,2,Garage,,Sold,,,,,1295000,2015-11-20,1349846,http://www.redfin.com/CA/San-Francisco/111-Summit-Way-94132/home/84260177,San Francisco Association of Realtors (SFARMLS),432223,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,633
Past Sale,Unknown,115 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2015-11-25,1468500,http://www.redfin.com/CA/San-Francisco/115-Summit-Way-94132/home/103688996,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Unknown,156 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2015-11-25,1020500,http://www.redfin.com/CA/San-Francisco/156-Summit-Way-94132/home/103689008,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Condo/Coop,160 Summit Way,San Francisco,CA,94132,988000,3,2,Stonestown,1547,,2015,2,,,Sold,,,,,988000,2015-11-24,1048012,http://www.redfin.com/CA/San-Francisco/160-Summit-Way-94132/home/84260173,San Francisco Association of Realtors (SFARMLS),431012,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,677
Past Sale,Unknown,113 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2015-11-23,1404500,http://www.redfin.com/CA/San-Francisco/113-Summit-Way-94132/home/103689013,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Condo/Coop,166 Summit Way,San Francisco,CA,94132,988000,3,2,Stonestown,1547,,2015,2,,,Sold,,,,,988000,2015-11-30,1011782,http://www.redfin.com/CA/San-Francisco/166-Summit-Way-94132/home/84260175,San Francisco Association of Realtors (SFARMLS),431249,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,654
Past Sale,Condo/Coop,126 Summit Way,San Francisco,CA,94132,979000,3,2,Stonestown,1547,,2015,2,,,Sold,,,,,979000,2015-12-02,990675,http://www.redfin.com/CA/San-Francisco/126-Summit-Way-94132/home/84260167,San Francisco Association of Realtors (SFARMLS),428899,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,640
Past Sale,Unknown,158 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2015-12-03,1131000,http://www.redfin.com/CA/San-Francisco/158-Summit-Way-94132/home/103689096,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Unknown,117 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2015-12-07,1313500,http://www.redfin.com/CA/San-Francisco/117-Summit-Way-94132/home/103689098,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Unknown,153 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2015-12-28,1368000,http://www.redfin.com/CA/San-Francisco/153-Summit-Way-94132/home/103689169,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Townhouse,155 Summit Way,San Francisco,CA,94132,1341122,3,2.5,Stonestown,2024,,2015,2,,,Sold,,,,2015-09-28,1349000,2015-12-30,1361764,http://www.redfin.com/CA/San-Francisco/155-Summit-Way-94132/home/83563768,San Francisco Association of Realtors (SFARMLS),433341,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,673
Past Sale,Unknown,151 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2015-12-28,1371500,http://www.redfin.com/CA/San-Francisco/151-Summit-Way-94132/home/103689191,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Single Family Residential,797 Athens St,San Francisco,CA,94112,585000,2,1,Excelsior,925,2500,1908,1,Garage,,Sold,,,,,585000,2015-11-18,570000,http://www.redfin.com/CA/San-Francisco/797-Athens-St-94112/home/789893,San Francisco Association of Realtors (SFARMLS),438270,Coldwell Banker Res. R.E. Svcs,N,Y,37.715461,-122.432755,false,616
Past Sale,Townhouse,157 Summit Way,San Francisco,CA,94132,1295000,3,2.5,Stonestown,2133,,2015,2,,,Sold,,,,,1295000,2016-01-07,1417530,http://www.redfin.com/CA/San-Francisco/157-Summit-Way-94132/home/84260182,San Francisco Association of Realtors (SFARMLS),433339,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,665
Past Sale,Condo/Coop,162 Summit Way,San Francisco,CA,94132,1092000,3,2.5,Stonestown,1839,,2015,2,,,Sold,,,,,1092000,2016-01-22,1150505,http://www.redfin.com/CA/San-Francisco/162-Summit-Way-94132/home/84260174,San Francisco Association of Realtors (SFARMLS),431013,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,626
Past Sale,Unknown,168 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-01-21,1145000,http://www.redfin.com/CA/San-Francisco/168-Summit-Way-94132/home/105306740,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Unknown,163 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-03-10,1391000,http://www.redfin.com/CA/San-Francisco/163-Summit-Way-94132/home/105308652,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Townhouse,165 Summit Way,San Francisco,CA,94132,1311650,3,2.5,Stonestown,2133,,2015,2,,,Sold,,,,2016-03-11,1295000,2016-03-11,1311650,http://www.redfin.com/CA/San-Francisco/165-Summit-Way-94132/home/92907074,San Francisco Association of Realtors (SFARMLS),436319,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,615
Past Sale,Unknown,167 Summit Way #162,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-03-15,1368500,http://www.redfin.com/CA/San-Francisco/167-Summit-Way-94132/unit-162/home/105308666,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Unknown,180 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-03-24,1030000,http://www.redfin.com/CA/San-Francisco/180-Summit-Way-94132/home/105308701,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Unknown,169 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-03-30,1379000,http://www.redfin.com/CA/San-Francisco/169-Summit-Way-94132/home/105308706,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Condo/Coop,188 Summit Way,San Francisco,CA,94132,1125000,3,2.5,Stonestown,1839,,2015,2,,,Sold,,,,,1125000,2016-03-31,1125000,http://www.redfin.com/CA/San-Francisco/188-Summit-Way-94132/home/83984073,San Francisco Association of Realtors (SFARMLS),433647,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,612
Past Sale,Condo/Coop,186 Summit Way,San Francisco,CA,94132,998000,3,2,Stonestown,1547,,2015,2,,,Sold,,,,,998000,2016-03-31,998700,http://www.redfin.com/CA/San-Francisco/186-Summit-Way-94132/home/83984072,San Francisco Association of Realtors (SFARMLS),433645,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,646
Past Sale,Unknown,182 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-03-31,1224000,http://www.redfin.com/CA/San-Francisco/182-Summit-Way-94132/home/105308711,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Single Family Residential,67 Minerva St,San Francisco,CA,94112,,3,1,94112,980,,1913,,,,,,,,,,2016-04-08,565000,http://www.redfin.com/CA/San-Francisco/67-Minerva-St-94112/home/1836601,,,,N,Y,37.715532,-122.45509,,577
Past Sale,Unknown,175 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-04-21,1401500,http://www.redfin.com/CA/San-Francisco/175-Summit-Way-94132/home/107354039,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Unknown,192 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-04-27,1152500,http://www.redfin.com/CA/San-Francisco/192-Summit-Way-94132/home/107354141,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Condo/Coop,198 Summit Way,San Francisco,CA,94132,1139000,3,2.5,Stonestown,1839,,2015,2,,,Sold,,,,,1139000,2016-05-04,1194726,http://www.redfin.com/CA/San-Francisco/198-Summit-Way-94132/home/89429311,San Francisco Association of Realtors (SFARMLS),435613,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,650
Past Sale,Unknown,177 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-05-06,1369500,http://www.redfin.com/CA/San-Francisco/177-Summit-Way-94132/home/107354240,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Single Family Residential,393 Teddy Ave,San Francisco,CA,94134,695000,3,2,Visitacion Valley,,2500,1927,1,Garage,,Sold,,,,,695000,2016-05-13,725000,http://www.redfin.com/CA/San-Francisco/393-Teddy-Ave-94134/home/1084876,San Francisco Association of Realtors (SFARMLS),442126,Vanguard Properties,N,Y,37.71547,-122.410612,false,
Past Sale,Unknown,202 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-05-26,1283000,http://www.redfin.com/CA/San-Francisco/202-Summit-Way-94132/home/107354437,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Unknown,173 Summit Way,San Francisco,CA,94132,,,,94132,,,,,,,,,,,,,2016-05-24,1513500,http://www.redfin.com/CA/San-Francisco/173-Summit-Way-94132/home/107354436,,,,N,Y,37.7154531,-122.4760559,,
Past Sale,Single Family Residential,267 Arch St,San Francisco,CA,94132,830000,3,2,Ingleside Heights,1090,2495,1947,1,Garage,,Sold,,,,,738000,2016-06-16,835000,http://www.redfin.com/CA/San-Francisco/267-Arch-St-94132/home/830542,San Francisco Association of Realtors (SFARMLS),444584,Barbagelata Real Estate,N,Y,37.715514,-122.467387,false,766
Past Sale,Condo/Coop,190 Summit Way,San Francisco,CA,94132,1012000,3,2,Stonestown,1547,,2015,2,,,Sold,,,,,1012000,2016-05-25,1070648,http://www.redfin.com/CA/San-Francisco/190-Summit-Way-94132/home/89429310,San Francisco Association of Realtors (SFARMLS),435612,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,692
Past Sale,Condo/Coop,200 Summit Way,San Francisco,CA,94132,1048000,3,2,Stonestown,1547,,2015,2,,,Sold,,,,,1048000,2016-05-25,1089266,http://www.redfin.com/CA/San-Francisco/200-Summit-Way-94132/home/92291377,San Francisco Association of Realtors (SFARMLS),436076,Polaris Pacific,N,Y,37.7154531,-122.4760559,false,704
Past Sale,Single Family Residential,61 Pinehurst Way,San Francisco,CA,94127,1495000,5,3,Mount Davidson Manor,2730,3097,1928,1,Garage,,Sold,,,,,1495000,2015-11-10,1450000,http://www.redfin.com/CA/San-Francisco/61-Pinehurst-Way-94127/home/1702672,San Francisco Association of Realtors (SFARMLS),436062,Zephyr Real Estate,N,Y,37.7277755,-122.4654011,false,531
Past Sale,Single Family Residential,199 Capistrano Ave,San Francisco,CA,94112,,,1,94112,1815,,1925,,,,,,,,,,2016-03-18,1120000,http://www.redfin.com/CA/San-Francisco/199-Capistrano-Ave-94112/home/817367,,,,N,Y,37.727818,-122.437725,,617
Past Sale,Single Family Residential,155 Orsi Cir,San Francisco,CA,94124,,,3,94124,1626,,1998,,,,,,,,,,2016-04-04,334500,http://www.redfin.com/CA/San-Francisco/155-Orsi-Cir-94124/home/1345043,,,,N,Y,37.7278248,-122.3973038,,206
Past Sale,Single Family Residential,20 Athens St,San Francisco,CA,94112,840000,3,2,Excelsior,1300,2500,1938,1,,,Sold,,,,2016-02-24,888000,2016-04-07,840000,http://www.redfin.com/CA/San-Francisco/20-Athens-St-94112/home/1543761,San Francisco Association of Realtors (SFARMLS),441453,,N,Y,37.7278624,-122.4240263,false,646
Past Sale,Single Family Residential,95 Keystone Way,San Francisco,CA,94127,1575000,4,3,Mount Davidson Manor,1941,3637,1953,1,Garage,,Sold,,,,,1575000,2016-06-14,1625000,http://www.redfin.com/CA/San-Francisco/95-Keystone-Way-94127/home/699802,San Francisco Association of Realtors (SFARMLS),445160,Berkshire Hathaway-Franciscan,N,Y,37.7279089,-122.463057,false,837
Past Sale,Single Family Residential,105 Westwood Dr,San Francisco,CA,94112,1535000,5,4,Westwood Park,2957,3986,1928,3,Garage,,Sold,,,,2016-04-09,1585000,2016-04-20,1650000,http://www.redfin.com/CA/San-Francisco/105-Westwood-Dr-94112/home/1429325,San Francisco Association of Realtors (SFARMLS),443359,"Young, Joyce V.",N,Y,37.727809,-122.459297,false,558
Past Sale,Single Family Residential,172 University St,San Francisco,CA,94134,799000,2,2,Portola,2052,6716,1957,2,Garage,,Sold,,,,,799000,2016-04-26,1195000,http://www.redfin.com/CA/San-Francisco/172-University-St-94134/home/1922867,San Francisco Association of Realtors (SFARMLS),442743,Zephyr Real Estate,N,Y,37.727789,-122.414925,false,582
Past Sale,Single Family Residential,600 Miramar Ave,SAN FRANCISCO,CA,94112,1700000,4,3,SAN FRANCISCO,3143,6111,1923,1,Garage,,Sold,,,,2016-05-08,2500000,2016-06-16,1531000,http://www.redfin.com/CA/San-Francisco/600-Miramar-Ave-94112/home/696866,MLSListings Inc. (MLSLI),ML81561696,Victory America,N,Y,37.727768,-122.457889,false,487
Past Sale,Single Family Residential,136 Seville St,SAN FRANCISCO,CA,94112,699000,2,1,SAN FRANCISCO,1257,2421,1920,1,Garage,,Sold,,,,,699000,2015-12-02,890000,http://www.redfin.com/CA/San-Francisco/136-Seville-St-94112/home/797454,MLSListings Inc. (MLSLI),ML81520541,BHHS California Realty,N,Y,37.71167,-122.436488,false,708
Past Sale,Single Family Residential,51 Peabody St,San Francisco,CA,94134,,,2,94134,1525,,1940,,,,,,,,,,2015-12-22,588000,http://www.redfin.com/CA/San-Francisco/51-Peabody-St-94134/home/1167745,,,,N,Y,37.711481,-122.406571,,386
Past Sale,Single Family Residential,3916 Alemany Blvd,San Francisco,CA,94132,,2,1,94132,1100,,1941,,,,,,,,,,2015-12-30,400000,http://www.redfin.com/CA/San-Francisco/3916-Alemany-Blvd-94132/home/938687,,,,N,Y,37.7115269,-122.467755,,364
Past Sale,Single Family Residential,135 Rey St,SAN FRANCISCO,CA,94134,478000,2,1,SAN FRANCISCO,750,4142,1912,2,Garage,,Sold,,,,,478000,2016-06-14,605000,http://www.redfin.com/CA/San-Francisco/135-Rey-St-94134/home/1336524,MLSListings Inc. (MLSLI),ML81581699,Berkshire Hathaway Home Services California Realty,N,Y,37.711668,-122.4116,false,807
Past Sale,Vacant Land,1208-1212 Egbert Ave,San Francisco,CA,94124,450000,,,Bayview,,4996,,0,,,Sold,,,,,450000,2016-04-21,525000,http://www.redfin.com/CA/San-Francisco/1208-Egbert-Ave-94124/home/44614110,San Francisco Association of Realtors (SFARMLS),443362,"Bay Realty Investments, Inc.",N,Y,37.720916,-122.389006,false,
Past Sale,Single Family Residential,3244 San Bruno Ave,SAN FRANCISCO,CA,94134,599000,2,1,SAN FRANCISCO,1125,2892,1931,1,Garage,,Sold,,,,,599000,2016-03-14,800000,http://www.redfin.com/CA/San-Francisco/3244-San-Bruno-Ave-94134/home/1345409,MLSListings Inc. (MLSLI),ML81548726,Coldwell Banker,N,Y,37.720982,-122.401193,false,711
